,Flux_x(LVLH),Flux_y(LVLH),Flux_z(LVLH),shadow function,SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s]
140,-0.8490323681,-0.5223132949,0.07957918255,1,-5840000000,139000000000,60400000000,7334894.98,587223.64,838641.3173,-0.1382383385,0.5680699568,0.8112870552
141,-0.8489531077,-0.5223133164,0.08042018814,1,-5840000000,139000000000,60400000000,7333877.224,591390.8808,844592.7473,-0.1392193489,0.567991134,0.8111744847
142,-0.8488730143,-0.5223133378,0.08126111483,1,-5840000000,139000000000,60400000000,7332852.272,595557.5414,850543.3484,-0.1402002225,0.5679117539,0.8110611182
143,-0.8487920878,-0.5223133593,0.08210196181,1,-5840000000,139000000000,60400000000,7331820.124,599723.6175,856493.115,-0.1411809588,0.5678318165,0.8109469558
144,-0.8487103284,-0.5223133808,0.08294272825,1,-5840000000,139000000000,60400000000,7330780.782,603889.1052,862442.0411,-0.1421615563,0.5677513217,0.8108319978
145,-0.8486277363,-0.5223134022,0.08378341331,1,-5840000000,139000000000,60400000000,7329734.246,608054.0002,868390.121,-0.1431420144,0.5676702701,0.8107162439
146,-0.8485443113,-0.5223134237,0.0846240162,1,-5840000000,139000000000,60400000000,7328680.517,612218.2986,874337.3487,-0.1441223321,0.5675886612,0.8105996947
147,-0.8484600538,-0.5223134451,0.08546453605,1,-5840000000,139000000000,60400000000,7327619.598,616381.9963,880283.7185,-0.1451025082,0.5675064955,0.81048235
148,-0.8483749637,-0.5223134665,0.08630497206,1,-5840000000,139000000000,60400000000,7326551.488,620545.0891,886229.2244,-0.1460825421,0.5674237729,0.81036421
149,-0.848289041,-0.5223134879,0.08714532343,1,-5840000000,139000000000,60400000000,7325476.188,624707.573,892173.8608,-0.1470624327,0.5673404935,0.8102452748
150,-0.848202286,-0.5223135094,0.08798558927,1,-5840000000,139000000000,60400000000,7324393.701,628869.4439,898117.6217,-0.1480421788,0.5672566574,0.8101255446
151,-0.8481146986,-0.5223135308,0.08882576881,1,-5840000000,139000000000,60400000000,7323304.026,633030.6977,904060.5012,-0.1490217797,0.5671722646,0.8100050194
152,-0.848026279,-0.5223135523,0.08966586123,1,-5840000000,139000000000,60400000000,7322207.165,637191.3304,910002.4937,-0.1500012344,0.5670873153,0.8098836994
153,-0.8479370273,-0.5223135737,0.09050586566,1,-5840000000,139000000000,60400000000,7321103.119,641351.3378,915943.5932,-0.1509805418,0.5670018096,0.8097615846
154,-0.8478469435,-0.5223135951,0.09134578129,1,-5840000000,139000000000,60400000000,7319991.89,645510.7158,921883.7939,-0.1519597013,0.5669157474,0.8096386753
155,-0.8477560276,-0.5223136166,0.09218560734,1,-5840000000,139000000000,60400000000,7318873.477,649669.4605,927823.0901,-0.1529387114,0.5668291289,0.8095149715
